Boxer,Male,54,No,No,900,1,1,1,1,0,1,0
Standard Poodle,Male,436,No,No,1500,1,1,1,1,1,0,0
Rottweiler,Male,37,No,No,800,1,1,0,0,0,1,0
Golden Retriever,Male,39,Yes,No,1500,1,1,1,0,1,0,0
Samoyed,Male,30,Yes,No,2000,1,1,1,0,0,0,0
Standard Poodle,Female,87,No,No,1500,1,1,1,0,1,0,0
Rottweiler,Male,59,Yes,No,750,1,1,1,0,0,0,0
Bernese Mountain Dog,Female,53,No,No,1275,1,0,1,1,1,0,0
German Shepherd Dog,Male,24,Yes,No,950,1,1,1,1,1,1,0
German Shepherd Dog,Female,48,No,No,700,1,1,1,1,0,0,0
Dachshund,Female,3549,No,No,200,1,1,0,0,0,0,0
Great Dane,Female,135,No,No,900,1,1,1,0,0,0,0
Irish Wolfhound,Female,40,No,No,900,1,1,1,1,1,0,0
Bernese Mountain Dog,Female,28,Yes,No,1500,1,1,1,0,1,1,0
French Bulldog,Male,56,No,No,1800,1,1,1,1,1,0,0
Standard Poodle,Male,26,No,No,1000,1,1,0,0,1,0,0
Rottweiler,Female,0,Yes,No,1800,1,1,1,1,1,0,0
Chihuahua,Female,35,No,No,1200,1,1,1,1,0,0,0
Golden Retriever,Male,98,No,No,800,1,1,1,1,1,1,0
Great Dane,Female,49,Yes,No,1500,1,1,1,0,1,1,0
Golden Retriever,Female,29,No,No,700,1,1,1,0,0,0,0
Dachshund,Male,84,No,No,900,0,1,0,0,1,0,0
Labrador Retriever,Female,86,Yes,No,2200,1,1,1,1,1,1,0
Akita,Male,27,Yes,No,900,0,1,1,0,0,0,0
Akita,Male,24,No,No,1000,1,1,1,1,0,0,0
Boxer,Male,152,No,No,1000,1,1,0,0,0,0,0
Akita,Male,9,Yes,Yes,1000,1,1,1,1,1,1,0
Bernese Mountain Dog,Female,28,Yes,No,1500,1,1,1,0,1,1,0
Dachshund,Male,41,No,No,800,1,1,1,0,1,0,0
Beagle,Male,74,No,No,300,1,1,0,0,0,0,0
Samoyed,Female,424,No,No,1100,1,1,1,1,1,1,1
Chihuahua,Male,17,No,No,650,1,1,0,1,0,1,1
Dachshund,Male,128,No,No,500,1,1,0,0,1,0,0
Golden Retriever,Male,77,Yes,No,975,1,1,1,0,1,1,0
Yorkshire Terrier,Male,82,No,No,1000,0,1,1,0,0,0,0
Standard Poodle,Male,90,No,No,1000,1,1,1,1,1,0,0
Golden Retriever,Male,31,Yes,No,1200,1,1,1,1,1,1,0
Dachshund,Male,30,No,No,500,0,1,1,0,1,0,0
Shih Tzu,Female,51,No,No,500,0,0,0,0,0,0,0
Siberian Husky,Male,44,No,No,700,0,1,0,0,1,0,0
Yorkshire Terrier,Male,41,Yes,No,900,1,1,1,1,1,0,0
Golden Retriever,Male,43,No,No,850,1,1,1,0,1,0,0
Yorkshire Terrier,Male,248,Yes,No,3000,1,1,0,1,1,1,0
Chihuahua,Female,76,No,No,100,1,0,0,0,0,0,0
Great Dane,Female,37,No,No,600,1,1,1,0,0,0,0
Shih Tzu,Male,85,No,No,650,1,1,0,0,1,0,0
Yorkshire Terrier,Female,64,No,No,1400,1,1,0,0,0,0,0
Dachshund,Male,105,No,No,300,1,1,1,0,1,1,0
Rottweiler,Male,55,No,No,800,0,1,0,0,0,0,0
Rottweiler,Female,63,Yes,Yes,1400,1,1,1,1,1,1,1
Chihuahua,Male,41,No,No,625,0,1,1,1,0,0,0
Siberian Husky,Male,129,No,No,900,1,1,1,0,0,1,0
Siberian Husky,Female,19,No,No,600,1,1,1,1,1,0,1
Yorkshire Terrier,Female,139,No,No,899,0,1,1,1,1,0,0
Akita,Female,27,Yes,Yes,1800,1,1,1,1,1,1,0
Rottweiler,Male,0,Yes,Yes,1500,1,1,1,1,1,1,0
Bernese Mountain Dog,Female,9,No,No,995,1,1,1,0,1,1,0
Chow Chow,Female,33,No,No,650,0,1,1,1,1,0,0
Tibetan Mastiff,?,0,No,No,3500,0,1,1,1,1,0,1
French Bulldog,Male,154,Yes,Yes,1700,1,1,1,1,1,1,0
Siberian Husky,Male,22,No,No,650,1,1,1,0,1,0,0
German Shepherd Dog,Male,52,No,No,700,0,0,0,0,1,0,0
Siberian Husky,Female,14,Yes,No,800,1,1,1,1,1,0,0
Shih Tzu,Female,88,No,No,350,0,1,1,1,1,0,0
Rottweiler,Female,57,Yes,No,1500,1,1,1,0,0,1,0
Beagle,Female,47,Yes,No,500,1,1,0,0,1,0,0
Chihuahua,Female,104,No,No,500,1,1,1,0,1,0,0
Irish Wolfhound,Female,66,No,No,1200,1,1,1,1,1,1,0
Labrador Retriever,Male,29,Yes,No,1200,1,1,1,1,1,0,0
Akita,Male,33,No,No,1550,1,1,0,0,1,0,0
Rottweiler,Male,551,Yes,No,2500,1,1,1,1,1,1,1
German Shepherd Dog,Male,63,Yes,Yes,1300,1,0,1,1,1,1,0
Chihuahua,Female,122,No,No,1800,0,1,0,0,0,0,0
Bernese Mountain Dog,Female,4,No,No,2000,1,1,0,0,1,1,0
Bernese Mountain Dog,Male,351,Yes,Yes,1250,1,1,1,1,1,1,1
French Bulldog,Female,113,Yes,Yes,3500,1,1,1,1,0,1,1
Irish Wolfhound,Male,120,Yes,No,1200,1,1,1,1,1,1,0
Chow Chow,Male,41,No,No,900,1,1,1,1,1,0,0
Chow Chow,Female,67,Yes,No,1500,1,1,1,1,1,1,1
Golden Retriever,Male,70,Yes,No,2200,0,0,1,1,1,0,1
German Shepherd Dog,Female,45,Yes,No,1500,1,1,1,0,1,0,0
Beagle,Female,31,Yes,No,600,1,1,1,0,0,1,0
Akita,Female,57,Yes,No,900,1,1,1,1,1,0,1
Yorkshire Terrier,Male,166,No,No,699,1,1,1,1,1,0,0
French Bulldog,Male,62,Yes,No,2500,1,1,1,1,0,0,1
Golden Retriever,Female,102,No,No,800,1,1,1,1,0,0,1
Dachshund,Female,150,No,No,600,1,1,0,0,1,0,0
Boxer,Male,44,No,No,850,1,1,1,1,0,0,0
Yorkshire Terrier,Male,46,Yes,No,850,1,1,1,1,0,0,0
Chow Chow,Male,57,Yes,No,1500,1,1,1,1,1,1,0
Labrador Retriever,Male,152,No,No,800,1,1,1,0,1,1,0
Chow Chow,Female,26,Yes,No,1500,1,1,0,0,1,0,0
Chihuahua,Female,36,Yes,No,1200,1,1,1,1,1,1,0
Labrador Retriever,Male,55,No,No,500,1,0,0,0,0,0,0
Chihuahua,Male,85,Yes,No,500,1,1,1,1,1,1,1
Dachshund,Male,33,No,No,400,0,1,1,1,1,0,0
Great Dane,Male,64,No,No,700,1,1,1,1,0,0,0
Siberian Husky,Female,90,No,No,750,0,1,1,1,1,0,0
Beagle,Male,54,Yes,No,250,1,1,0,0,0,0,0
Yorkshire Terrier,Female,173,No,No,2395,1,1,1,0,0,0,0
Siberian Husky,Male,54,No,No,700,1,1,1,0,1,0,0
Standard Poodle,Male,106,No,No,1150,1,1,1,0,1,0,0
Dachshund,Male,22,Yes,No,950,1,1,1,1,1,1,0
Rottweiler,Female,71,Yes,No,750,1,1,1,0,1,0,0
Labrador Retriever,Male,26,Yes,No,1200,1,1,1,1,1,1,0
Siberian Husky,Male,12,Yes,No,2500,0,1,0,0,0,0,0
Akita,Female,29,Yes,No,1100,1,1,0,0,1,0,0
German Shepherd Dog,Female,28,No,No,650,0,1,1,0,0,0,0
Samoyed,Male,418,Yes,Yes,1650,1,1,0,0,0,1,0
Yorkshire Terrier,Male,59,No,No,1200,1,0,0,0,0,0,0
Great Dane,Male,183,Yes,No,2500,1,1,1,1,1,1,0
German Shepherd Dog,Female,94,Yes,No,795,1,1,1,1,1,1,0
Chihuahua,Male,35,No,No,400,1,1,1,0,0,0,0
Dachshund,Female,20,No,No,450,0,1,1,1,1,0,0
Siberian Husky,Female,138,No,No,1200,1,1,1,1,1,1,0
Chihuahua,Female,88,No,No,700,1,1,0,0,1,0,0
Boxer,Male,77,Yes,No,1200,1,1,1,1,1,1,0
Great Dane,Female,148,Yes,No,700,1,1,0,0,1,0,0
Chihuahua,Male,187,No,No,800,1,1,0,0,1,0,0
Yorkshire Terrier,Male,74,No,No,900,0,1,1,1,1,0,0
Great Dane,Male,57,No,No,800,1,1,1,1,0,1,0
Yorkshire Terrier,Female,30,No,No,2000,1,1,1,0,0,1,0
French Bulldog,Female,73,Yes,No,2500,1,1,1,1,1,1,0
Siberian Husky,Female,34,No,No,700,1,1,1,0,0,0,0
Beagle,Male,77,Yes,No,300,1,1,1,0,0,0,0
Dachshund,Male,60,No,No,800,0,0,0,0,0,0,0
Standard Poodle,Male,12,No,No,850,0,1,1,0,1,0,0
Chihuahua,Male,66,Yes,No,500,1,1,0,0,0,0,0
Boxer,Female,43,Yes,Yes,480,1,1,1,1,1,1,0
Rottweiler,Female,90,Yes,No,1200,1,1,1,1,0,0,0
Golden Retriever,Female,153,Yes,No,750,1,1,0,0,1,1,0
Beagle,Male,80,Yes,No,1050,1,1,1,1,1,1,1
Rottweiler,Female,276,Yes,No,800,1,1,1,0,1,1,0
Dachshund,Male,61,No,No,900,1,1,1,0,0,0,0
Rottweiler,Male,16,No,No,800,1,1,1,0,0,0,0
Yorkshire Terrier,Male,74,No,No,950,1,1,1,0,1,0,0
Akita,Female,55,Yes,No,1200,1,1,1,1,1,1,0
Shih Tzu,Male,101,Yes,Yes,1550,1,1,0,0,1,0,0
Akita,Male,45,No,No,1200,1,1,0,0,0,0,0
Siberian Husky,Female,70,No,No,850,1,1,1,0,1,1,0
Siberian Husky,Female,21,No,No,675,1,1,1,1,1,0,0
Bernese Mountain Dog,Female,64,Yes,No,1000,1,0,1,1,0,0,0
German Shepherd Dog,Male,43,No,No,800,1,1,1,1,1,0,0
Chow Chow,Female,77,Yes,No,600,1,1,1,1,1,0,0
Boxer,Male,25,No,No,600,0,0,0,0,0,0,0
Great Dane,Male,16,No,No,950,1,1,1,1,1,0,0
Yorkshire Terrier,Male,37,No,No,1200,1,1,0,0,1,0,0
Labrador Retriever,Female,38,Yes,No,800,1,1,1,1,1,1,0
Irish Wolfhound,?,1,No,No,1500,1,1,1,0,1,0,0
Rottweiler,Female,106,No,No,649,0,1,1,0,1,0,0
German Shepherd Dog,Female,50,Yes,No,650,1,1,1,1,1,1,0
Beagle,Male,55,Yes,No,700,1,1,1,1,1,1,0
Irish Wolfhound,?,24,Yes,Yes,2750,1,1,1,1,1,1,0
German Shepherd Dog,Female,68,No,No,650,1,1,0,0,0,0,0
Labrador Retriever,Female,23,No,No,3000,1,1,0,0,1,1,0
Labrador Retriever,Male,33,No,No,700,1,1,1,1,1,0,0
Bernese Mountain Dog,Female,93,No,No,699,1,1,1,0,1,0,0
French Bulldog,Female,68,No,No,3500,1,1,0,0,0,0,0
Beagle,Female,56,No,No,650,1,1,1,1,0,0,0
Beagle,Male,148,No,No,200,1,1,0,0,1,0,0
Siberian Husky,Male,38,No,No,800,0,1,1,0,0,0,0
Beagle,Female,46,Yes,No,500,1,1,1,1,1,1,0
Chow Chow,Male,3,No,No,575,1,1,0,0,1,0,0
Tibetan Mastiff,Female,302,No,No,800,1,1,1,1,1,1,1
Shih Tzu,Male,41,No,No,800,1,1,1,1,1,0,1
Golden Retriever,Female,100,No,No,1100,1,1,1,1,0,0,1
Great Dane,Male,63,Yes,No,1000,1,1,1,1,1,1,1
Beagle,Male,33,No,No,600,1,1,1,0,0,0,0
French Bulldog,Female,10,No,No,2250,1,1,1,0,1,1,0
Shih Tzu,Female,33,No,No,650,1,1,1,1,1,0,0
Rottweiler,Female,77,No,No,350,0,0,0,0,0,0,0
Bernese Mountain Dog,Male,42,No,No,1688,1,1,1,1,1,0,0
Siberian Husky,Male,22,No,No,650,1,1,1,0,1,0,0
Beagle,Female,46,Yes,No,500,1,1,1,1,1,1,0
German Shepherd Dog,Female,236,No,No,550,1,1,1,1,1,0,1
Chihuahua,Female,129,No,No,500,0,0,0,0,0,0,0
Beagle,Male,81,No,No,175,1,1,0,0,0,0,0
German Shepherd Dog,Male,0,Yes,Yes,1800,1,1,1,1,1,0,0
Bernese Mountain Dog,Female,136,No,No,1500,1,1,1,1,1,1,0
Boxer,Female,44,Yes,No,1500,1,1,1,1,1,0,0
Irish Wolfhound,Female,90,Yes,No,1400,1,1,0,0,1,0,0
Great Dane,?,16,Yes,No,1200,1,1,1,0,1,1,0
Rottweiler,Male,33,Yes,Yes,1800,1,1,1,1,1,1,0
Bernese Mountain Dog,Female,300,Yes,Yes,1350,1,1,1,1,1,1,1
Golden Retriever,Female,74,Yes,No,1200,1,1,1,1,1,1,0
Chihuahua,Male,40,Yes,No,500,1,1,1,1,1,0,1
Golden Retriever,Male,52,No,No,800,1,1,1,1,1,0,1
Irish Wolfhound,Male,66,Yes,No,2000,0,1,0,0,0,1,0
Labrador Retriever,Male,4,No,No,1000,1,1,0,0,1,1,0
Boxer,Male,79,Yes,No,1000,1,1,1,1,1,0,1
Great Dane,Female,148,Yes,No,700,1,1,0,0,1,0,0
Dachshund,Female,92,No,No,900,1,0,0,0,1,0,0
Akita,Female,53,No,No,1350,1,1,1,0,0,0,0
Tibetan Mastiff,Male,306,No,No,1000,1,1,1,1,1,1,1
Yorkshire Terrier,Female,24,No,No,1200,1,1,0,0,1,1,0
Great Dane,Female,117,Yes,No,500,0,1,1,0,1,0,0
Chow Chow,Female,67,No,No,700,0,0,0,0,0,0,0
French Bulldog,Female,124,No,No,3000,1,1,1,1,1,1,1
Labrador Retriever,Male,89,No,No,1000,1,1,1,1,0,0,0
Standard Poodle,Female,177,Yes,No,1300,1,1,1,1,1,1,0
Yorkshire Terrier,Female,1,Yes,No,900,1,1,1,1,1,1,0
Shih Tzu,Female,57,No,No,600,1,1,0,0,1,0,0
Beagle,Female,1016,No,No,150,1,1,1,0,0,0,0
Bernese Mountain Dog,Female,34,No,No,1000,1,1,1,0,1,0,0
Rottweiler,Female,20,Yes,No,1150,1,1,1,1,1,1,0
Chow Chow,Male,38,Yes,No,3000,1,1,1,1,1,1,0
Shih Tzu,Male,87,No,No,750,1,1,0,0,1,0,0
Golden Retriever,Male,23,No,No,1000,1,1,1,0,0,0,0
Dachshund,Male,77,No,No,1250,1,1,1,1,1,1,0
Rottweiler,Female,37,No,No,800,1,1,0,0,0,1,0
Dachshund,Male,749,No,No,1000,1,0,0,0,0,1,0
Great Dane,?,0,Yes,No,1000,1,1,1,0,0,1,0
Labrador Retriever,Female,63,No,No,450,1,1,1,0,0,0,0
Chihuahua,Female,56,No,No,350,1,1,0,0,0,0,0
Dachshund,Male,64,No,No,750,1,1,1,1,1,1,0
Labrador Retriever,Female,38,No,No,800,1,1,1,0,0,0,0
Tibetan Mastiff,Male,335,Yes,No,2800,1,1,1,1,1,1,1
Yorkshire Terrier,Male,65,No,No,1300,1,1,1,0,1,0,0
Standard Poodle,Male,249,No,No,700,1,1,0,0,1,0,0
Labrador Retriever,Male,50,Yes,No,1500,1,1,1,0,1,1,0
French Bulldog,Female,93,Yes,No,3000,1,1,1,1,1,1,1
Siberian Husky,Female,24,No,No,900,1,1,1,1,1,1,0
German Shepherd Dog,Female,0,Yes,No,950,1,1,1,1,1,1,0
Standard Poodle,Male,89,Yes,No,2000,1,1,1,1,1,1,0
Golden Retriever,Male,49,No,No,850,1,1,1,1,1,0,0
Labrador Retriever,Female,106,No,No,500,1,1,1,1,1,0,0
Akita,Male,45,No,No,1200,1,1,0,0,0,0,0
German Shepherd Dog,Female,663,Yes,Yes,1900,1,1,1,1,1,1,1
French Bulldog,Male,86,No,No,2500,1,1,1,1,1,0,0
Labrador Retriever,Male,21,Yes,No,975,1,1,0,0,1,0,0
Beagle,Male,72,No,No,300,0,1,1,1,1,0,1
French Bulldog,Female,70,Yes,Yes,3500,1,1,1,1,1,1,0
Shih Tzu,Male,17,No,No,600,1,1,0,0,1,0,0
Standard Poodle,Male,72,No,No,1000,1,1,1,0,1,0,0
Beagle,Female,50,No,No,500,1,1,1,1,1,0,0
Labrador Retriever,Male,21,Yes,No,1200,1,1,1,1,1,1,0
Beagle,Male,77,No,No,500,1,1,1,1,1,1,1
Siberian Husky,Male,50,Yes,No,1300,1,1,0,0,0,1,0
Labrador Retriever,?,67,Yes,No,800,1,1,1,1,0,1,0
Great Dane,Female,48,Yes,No,1200,1,1,1,0,1,1,0
Beagle,Male,108,No,No,650,0,1,1,1,1,0,0
Standard Poodle,Female,40,No,No,1800,1,1,0,0,1,0,0
Bernese Mountain Dog,Female,15,Yes,No,1170,1,1,1,1,1,1,0
Shih Tzu,Male,162,No,No,1200,1,1,0,0,1,0,0
French Bulldog,Female,203,Yes,No,3500,1,1,1,1,1,1,1
Golden Retriever,Male,85,No,No,900,1,0,0,0,0,1,0
Golden Retriever,Female,12,Yes,No,1000,1,1,1,1,0,1,0
Irish Wolfhound,Female,66,No,No,1200,1,1,1,1,1,1,0
Labrador Retriever,Male,70,Yes,No,800,1,1,1,1,0,1,0
Tibetan Mastiff,?,0,Yes,Yes,2000,1,1,1,1,1,1,0
Beagle,Female,61,No,No,250,0,1,0,0,0,0,0
Beagle,Male,44,No,No,600,1,1,1,1,0,0,0
German Shepherd Dog,Male,42,Yes,Yes,600,1,1,0,0,0,1,0
Golden Retriever,Male,89,No,No,850,1,1,1,1,1,1,0
Shih Tzu,Male,124,No,No,500,1,1,1,1,1,0,0
Golden Retriever,Male,0,No,No,1000,1,1,1,0,0,0,0
Great Dane,Male,55,Yes,No,1500,1,1,1,1,1,1,0
Bernese Mountain Dog,Male,87,No,No,795,1,1,1,0,1,1,0
Golden Retriever,Female,41,No,No,1000,1,1,1,0,1,0,0
Great Dane,Male,45,No,No,1000,1,1,1,1,0,1,1
Great Dane,Female,47,No,No,1200,1,1,1,1,1,1,0
German Shepherd Dog,Female,86,No,No,400,1,1,0,0,0,0,0
Great Dane,Male,23,No,No,1200,1,1,0,0,1,0,0
Samoyed,Female,118,No,No,600,1,1,1,1,0,0,0
Standard Poodle,Female,60,No,No,900,1,1,1,0,1,1,0
Siberian Husky,Female,16,No,No,800,1,1,1,1,1,0,0
Boxer,Female,76,No,No,500,1,1,1,0,0,0,0
Siberian Husky,Male,12,No,No,700,1,1,1,0,1,0,0
Yorkshire Terrier,Female,66,No,No,3500,1,1,1,1,1,0,0
Beagle,Female,44,No,No,700,1,1,1,1,0,0,0
Labrador Retriever,Male,30,No,No,300,0,1,1,0,1,0,0
Yorkshire Terrier,Male,168,No,No,850,1,1,0,0,0,0,0
German Shepherd Dog,Female,98,Yes,Yes,800,1,1,1,1,1,1,0
German Shepherd Dog,Male,32,Yes,Yes,750,1,1,1,0,0,0,0
Labrador Retriever,Male,52,No,No,2000,1,1,1,1,1,1,0
