page_selection13,page_selection2,page_selection5,page_selection6,page_selection7,page_selection9,page_selection10,page_selection11
Siberian Husky,Male,01-06-2016 (22 Months),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,09-16-2017 (8 Weeks),Yes,Yes,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,05-31-2016 (17 Months),No,No,$500 USD Buyer tips,United States,
Siberian Husky,Male,10-08-2017 (5 Weeks),No,No,$950 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Siberian Husky,Male,10-06-2017 (5 Weeks),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,09-02-2017 (10 Weeks),No,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Male,10-27-2017 (20 Days),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,10-07-2017 (5 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,09-20-2017 (8 Weeks),No,No,$300 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health certificate, Health guarantee"
Siberian Husky,Female,10-12-2017 (5 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,10-15-2017 (4 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Female,10-11-2017 (5 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Female,06-13-2017 (5 Months),No,No,$450 USD Buyer tips,United States,
Siberian Husky,Female,05-25-2017 (5 Months),No,No,$1000 USD Buyer tips,Not available,"Current vaccinations, Travel crate"
Siberian Husky,Male,01-20-2018 (Unborn),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Siberian Husky,Male,10-25-2017 (3 Weeks),No,No,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Male,10-29-2017 (18 Days),No,No,$850 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Female,09-25-2017 (7 Weeks),No,No,$750 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,10-28-2017 (19 Days),No,No,$800 USD Buyer tips,Worldwide,Current vaccinations
Siberian Husky,Female,11-07-2017 (9 Days),No,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Female,09-23-2017 (7 Weeks),No,No,$650 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Siberian Husky,Male,09-04-2017 (10 Weeks),No,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Male,08-24-2017 (12 Weeks),No,No,$600 USD Buyer tips,Select Areas,Current vaccinations
Siberian Husky,Male,10-21-2017 (3 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,10-25-2017 (3 Weeks),No,No,$600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Siberian Husky,Female,10-12-2017 (5 Weeks),No,No,$900 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Siberian Husky,Male,11-04-2017 (12 Days),Yes,No,$2500 USD Buyer tips,Worldwide,Current vaccinations
Siberian Husky,Male,03-09-2017 (8 Months),No,No,$400 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,10-03-2017 (6 Weeks),No,No,$600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Female,09-21-2017 (8 Weeks),No,No,$850 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,09-07-2017 (10 Weeks),No,No,$850 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Siberian Husky,Female,09-12-2017 (9 Weeks),No,No,$550 USD Buyer tips,United States,"Current vaccinations, Travel crate"
Siberian Husky,Female,06-20-2017 (4 Months),No,No,$450 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Siberian Husky,Male,10-25-2017 (3 Weeks),No,No,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Male,11-15-2017 (1 Day),No,No,$800 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Male,10-13-2017 (4 Weeks),Yes,Yes,$600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Female,11-02-2017 (14 Days),Yes,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,11-03-2017 (13 Days),Yes,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,09-15-2017 (8 Weeks),No,No,$1200 AUD Buyer tips,Select Areas,
Siberian Husky,Male,10-03-2017 (6 Weeks),No,No,$700 USD Buyer tips,Worldwide,"Current vaccinations, Health guarantee"
Siberian Husky,Male,08-30-2017 (11 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,08-28-2017 (11 Weeks),No,No,$500 USD Buyer tips,Worldwide,
Siberian Husky,Male,09-26-2017 (7 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Male,08-13-2017 (13 Weeks),No,No,$700 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health certificate"
Siberian Husky,Male,10-25-2017 (3 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Siberian Husky,Male,08-22-2017 (12 Weeks),Yes,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Male,10-25-2017 (3 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Male,10-09-2017 (5 Weeks),No,No,$800 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination"
Siberian Husky,Female,09-25-2017 (7 Weeks),No,No,$750 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,07-27-2017 (16 Weeks),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Siberian Husky,Male,08-09-2017 (14 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Male,09-28-2017 (7 Weeks),No,No,$950 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,10-31-2017 (16 Days),No,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Siberian Husky,N/A,12-12-2017 (Unborn),No,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Siberian Husky,Male,10-16-2017 (4 Weeks),Yes,No,$900 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Siberian Husky,Female,10-01-2017 (6 Weeks),No,No,$585 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Siberian Husky,Male,09-17-2017 (8 Weeks),No,No,$650 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Siberian Husky,Male,01-09-2017 (10 Months),No,No,$500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Female,10-23-2017 (3 Weeks),No,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,06-06-2017 (5 Months),No,No,$375 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Siberian Husky,Male,10-25-2017 (3 Weeks),No,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Siberian Husky,Male,03-03-2017 (8 Months),Yes,Yes,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Female,10-09-2017 (5 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations"
Siberian Husky,Female,11-09-2017 (7 Days),Yes,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Siberian Husky,Male,11-07-2017 (9 Days),No,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Female,10-08-2017 (5 Weeks),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Male,08-21-2017 (12 Weeks),No,No,$825 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,07-14-2017 (4 Months),No,No,$700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,01-10-2017 (10 Months),No,No,$300 USD Buyer tips,Not available,
Siberian Husky,Female,09-01-2017 (10 Weeks),No,Yes,$700 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination"
Siberian Husky,Female,10-08-2017 (5 Weeks),No,No,$700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Siberian Husky,Female,10-10-2017 (5 Weeks),No,No,$1400 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Siberian Husky,Female,09-30-2017 (6 Weeks),No,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Siberian Husky,Female,06-19-2017 (4 Months),No,No,$250 USD Buyer tips,Not available,"Registered/registerable, Veterinarian examination, Pedigree"
Siberian Husky,Male,10-20-2017 (3 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Siberian Husky,Female,08-18-2017 (12 Weeks),No,No,$750 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,12-11-2017 (Unborn),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Siberian Husky,Female,10-26-2017 (3 Weeks),No,No,$675 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,10-14-2017 (4 Weeks),Yes,Yes,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Male,11-01-2017 (15 Days),Yes,No,$850 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Siberian Husky,Female,09-21-2017 (8 Weeks),No,No,$850 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,11-03-2017 (13 Days),Yes,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,10-28-2017 (19 Days),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,08-16-2017 (13 Weeks),No,No,$595 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Female,09-18-2017 (8 Weeks),Yes,No,$750 USD Buyer tips,Not available,"Registered/registerable, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,09-08-2017 (9 Weeks),No,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Siberian Husky,Male,09-24-2017 (7 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,10-19-2017 (4 Weeks),No,No,$0 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Siberian Husky,Male,08-15-2011 (6 Years),Yes,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Siberian Husky,Male,10-27-2017 (20 Days),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Siberian Husky,Male,05-31-2017 (5 Months),No,No,$400 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Siberian Husky,Male,10-06-2017 (5 Weeks),No,No,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,11-02-2017 (14 Days),No,No,$1500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Siberian Husky,Female,06-10-2017 (5 Months),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Female,09-18-2017 (8 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Female,08-27-2017 (11 Weeks),No,No,$495 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health certificate"
Siberian Husky,Male,11-04-2017 (12 Days),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Female,08-27-2017 (11 Weeks),No,No,$550 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Pedigree"
Siberian Husky,Male,09-28-2017 (7 Weeks),No,No,$750 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Female,08-31-2017 (11 Weeks),No,No,$875 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Male,09-14-2017 (9 Weeks),No,No,$800 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination"
Siberian Husky,Male,07-03-2017 (4 Months),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Female,09-17-2017 (8 Weeks),No,No,$500 USD Buyer tips,Worldwide,
Siberian Husky,Male,09-04-2017 (10 Weeks),No,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Female,08-12-2017 (13 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health certificate, Health guarantee"
Siberian Husky,Female,09-23-2017 (7 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Male,11-04-2017 (12 Days),Yes,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Female,10-08-2017 (5 Weeks),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Male,10-11-2017 (5 Weeks),Yes,No,$850 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Female,05-16-2017 (6 Months),No,No,$150 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Male,07-03-2017 (4 Months),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Female,10-31-2017 (16 Days),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,10-10-2017 (5 Weeks),No,No,$1400 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Siberian Husky,Male,10-11-2017 (5 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Male,09-06-2017 (10 Weeks),No,No,$500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Siberian Husky,Male,04-14-2017 (7 Months),No,No,$250 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Male,10-15-2017 (4 Weeks),No,No,$500 USD Buyer tips,Worldwide,"Registered/registerable, Health guarantee"
Siberian Husky,Female,10-15-2017 (4 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Male,07-23-2017 (16 Weeks),No,No,$500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Siberian Husky,Male,10-04-2017 (6 Weeks),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,07-12-2017 (4 Months),No,No,$750 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Siberian Husky,Male,09-24-2017 (7 Weeks),No,No,$600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Siberian Husky,Female,10-23-2017 (3 Weeks),No,No,$900 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Female,08-27-2017 (11 Weeks),No,No,$800 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Male,06-06-2017 (5 Months),No,No,$375 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Siberian Husky,Female,09-16-2017 (8 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Siberian Husky,Male,10-27-2017 (20 Days),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Female,08-14-2017 (13 Weeks),No,No,$500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Siberian Husky,Female,10-28-2017 (19 Days),No,No,$600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Siberian Husky,Female,01-09-2017 (10 Months),No,No,$350 USD Buyer tips,United States,"Registered/registerable, Travel crate"
Siberian Husky,Male,09-07-2017 (10 Weeks),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,10-23-2017 (3 Weeks),No,No,$1000 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Siberian Husky,Male,04-11-2016 (19 Months),No,No,$600 USD Buyer tips,Not available,
Siberian Husky,N/A,12-18-2017 (Unborn),No,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Siberian Husky,Female,09-08-2017 (9 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Siberian Husky,Male,09-23-2017 (7 Weeks),No,No,$700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Siberian Husky,Male,09-27-2017 (7 Weeks),Yes,No,$1300 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Pedigree"
Siberian Husky,N/A,12-12-2017 (Unborn),No,No,$800 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations"
Siberian Husky,Male,10-25-2017 (3 Weeks),No,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
