page_selection13,page_selection2,page_selection5,page_selection6,page_selection7,page_selection9,page_selection10,page_selection11
Shih Tzu,Male,07-20-2017 (17 Weeks),Yes,Yes,$1800 USD (shipping included!) Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree, Travel crate"
Shih Tzu,Male,04-23-2017 (6 Months),No,No,$3000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Travel crate"
Shih Tzu,Female,11-08-2017 (8 Days),Yes,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health certificate, Health guarantee, Pedigree, Travel crate"
Shih Tzu,Female,11-07-2017 (9 Days),Yes,No,$0 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Female,09-26-2017 (7 Weeks),No,No,$500 USD Buyer tips,Not available,
Shih Tzu,Female,09-06-2017 (10 Weeks),No,No,$799 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Female,09-16-2017 (8 Weeks),No,No,$500 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination"
Shih Tzu,Male,11-07-2017 (9 Days),Yes,No,$0 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Male,10-20-2017 (3 Weeks),Yes,No,$550 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Male,09-10-2017 (9 Weeks),No,No,$2000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree, Travel crate"
Shih Tzu,Female,09-12-2017 (9 Weeks),No,No,$1050 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,09-17-2017 (8 Weeks),No,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Pedigree"
Shih Tzu,Female,10-03-2017 (6 Weeks),No,No,$1200 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,09-10-2017 (9 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Shih Tzu,Female,09-20-2017 (8 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Shih Tzu,Male,09-07-2017 (10 Weeks),Yes,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Shih Tzu,Male,09-28-2017 (7 Weeks),No,No,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Pedigree"
Shih Tzu,Male,05-02-2017 (6 Months),No,No,$450 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Male,08-15-2017 (13 Weeks),No,No,$1800 USD Buyer tips,Worldwide,
Shih Tzu,Male,08-30-2017 (11 Weeks),No,No,$1300 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Shih Tzu,Male,07-15-2017 (4 Months),No,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,10-21-2017 (3 Weeks),Yes,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,10-28-2017 (19 Days),No,No,$1400 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Shih Tzu,Female,10-06-2017 (5 Weeks),No,No,$900 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Male,09-19-2017 (8 Weeks),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Shih Tzu,Female,07-27-2017 (16 Weeks),No,No,$5000 USD Buyer tips,Worldwide,"Current vaccinations, Health guarantee"
Shih Tzu,Female,08-30-2017 (11 Weeks),No,No,$1300 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Shih Tzu,Female,09-11-2017 (9 Weeks),No,No,$1300 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Female,09-16-2017 (8 Weeks),No,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Male,10-23-2017 (3 Weeks),Yes,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Shih Tzu,Male,05-19-2017 (5 Months),Yes,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Shih Tzu,Male,09-19-2017 (8 Weeks),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Shih Tzu,Female,09-08-2017 (9 Weeks),No,No,$1250 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health certificate, Health guarantee"
Shih Tzu,Male,09-16-2017 (8 Weeks),No,No,$450 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health certificate, Health guarantee"
Shih Tzu,Male,10-28-2014 (3 Years),No,No,$375 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Male,10-31-2017 (16 Days),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Shih Tzu,Male,07-07-2017 (4 Months),No,No,$2400 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Shih Tzu,Male,08-30-2017 (11 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,08-17-2017 (13 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Female,11-07-2017 (9 Days),Yes,No,$0 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Female,08-28-2017 (11 Weeks),Yes,Yes,$1650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Shih Tzu,Male,07-07-2017 (4 Months),No,No,$1000 USD Buyer tips,Select Areas,"Current vaccinations, Travel crate"
Shih Tzu,Female,10-01-2017 (6 Weeks),No,No,$800 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Female,04-07-2017 (7 Months),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Shih Tzu,Female,10-09-2017 (5 Weeks),No,No,$1100 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Shih Tzu,Female,09-09-2017 (9 Weeks),No,No,$799 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,09-20-2017 (8 Weeks),Yes,No,$750 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Shih Tzu,Female,09-26-2017 (7 Weeks),No,No,$850 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Shih Tzu,Male,09-20-2017 (8 Weeks),Yes,No,$700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Shih Tzu,Female,10-14-2017 (4 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,04-29-2017 (6 Months),No,No,$1950 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Shih Tzu,Female,10-15-2017 (4 Weeks),Yes,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Female,10-28-2017 (19 Days),No,No,$1400 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Shih Tzu,Female,10-11-2017 (5 Weeks),Yes,No,$1800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Male,09-18-2017 (8 Weeks),No,No,$1000 USD (shipping included!) Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Shih Tzu,Female,09-09-2017 (9 Weeks),No,No,$800 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination"
Shih Tzu,Female,10-10-2017 (5 Weeks),No,No,$850 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Male,09-07-2017 (10 Weeks),No,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,09-11-2017 (9 Weeks),Yes,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,10-15-2017 (4 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Shih Tzu,Male,07-25-2017 (16 Weeks),No,No,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Shih Tzu,Male,09-15-2017 (8 Weeks),No,No,$400 USD Buyer tips,United States,Current vaccinations
Shih Tzu,Male,10-06-2017 (5 Weeks),No,No,$850 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,10-09-2017 (5 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Shih Tzu,Male,10-14-2017 (4 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,10-27-2017 (20 Days),No,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,10-04-2017 (6 Weeks),Yes,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Shih Tzu,Female,09-03-2017 (10 Weeks),No,No,$595 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Health guarantee"
Shih Tzu,Male,10-01-2017 (6 Weeks),No,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Pedigree"
Shih Tzu,Male,10-06-2017 (5 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Male,10-23-2017 (3 Weeks),No,No,$900 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,09-30-2017 (6 Weeks),No,No,$900 USD Buyer tips,United States,
Shih Tzu,Female,09-10-2017 (9 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Male,12-15-2015 (23 Months),No,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,06-28-2017 (4 Months),No,No,$800 USD Buyer tips,Worldwide,"Veterinarian examination, Health guarantee"
Shih Tzu,Female,10-04-2017 (6 Weeks),No,No,$750 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,08-16-2017 (13 Weeks),No,No,$636 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health certificate, Health guarantee"
Shih Tzu,Male,06-09-2017 (5 Months),No,No,$500 USD Buyer tips,Worldwide,Registered/registerable
Shih Tzu,Male,11-10-2017 (6 Days),No,No,$950 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,11-02-2017 (14 Days),No,No,$950 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Shih Tzu,Male,08-21-2017 (12 Weeks),No,No,$750 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Shih Tzu,Male,09-23-2017 (7 Weeks),No,No,$0 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Shih Tzu,Male,09-22-2017 (7 Weeks),No,No,$1800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Male,09-14-2017 (9 Weeks),No,No,$0 USD Buyer tips,United States,Current vaccinations
Shih Tzu,Female,09-08-2017 (9 Weeks),No,No,$450 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Shih Tzu,Female,09-11-2017 (9 Weeks),No,No,$1400 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Male,09-14-2017 (9 Weeks),No,No,$595 USD Buyer tips,Not available,Current vaccinations
Shih Tzu,Female,09-17-2017 (8 Weeks),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,09-16-2017 (8 Weeks),No,No,$850 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,09-17-2017 (8 Weeks),No,No,$1200 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Pedigree"
Shih Tzu,Male,10-19-2017 (4 Weeks),No,No,$350 USD Buyer tips,Not available,Current vaccinations
Shih Tzu,Male,04-03-2017 (7 Months),No,No,$1350 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Shih Tzu,Male,08-01-2017 (15 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Male,09-26-2017 (7 Weeks),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,10-09-2017 (5 Weeks),No,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,04-01-2017 (7 Months),No,No,$495 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Shih Tzu,Female,02-14-2017 (9 Months),Yes,Yes,$2600 USD (shipping included!) Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree, Travel crate"
Shih Tzu,Male,06-19-2017 (4 Months),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Female,09-14-2017 (9 Weeks),No,No,$1050 USD Buyer tips,Worldwide,
Shih Tzu,Male,10-06-2017 (5 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Male,10-21-2017 (3 Weeks),Yes,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Female,10-12-2017 (5 Weeks),Yes,No,$1600 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Shih Tzu,Female,10-05-2017 (6 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Shih Tzu,Male,11-12-2017 (4 Days),No,No,$1200 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,09-14-2017 (9 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Shih Tzu,Male,09-29-2017 (6 Weeks),No,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Shih Tzu,Female,10-11-2017 (5 Weeks),Yes,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Shih Tzu,Male,09-16-2017 (8 Weeks),No,No,$2200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Shih Tzu,Male,08-21-2017 (12 Weeks),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Travel crate"
Shih Tzu,Male,10-15-2017 (4 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Shih Tzu,Male,10-03-2017 (6 Weeks),No,No,$950 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
