page_selection13,page_selection2,page_selection5,page_selection6,page_selection7,page_selection9,page_selection10,page_selection11
Golden Retriever,Male,10-09-2017 (5 Weeks),No,No,$2000 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,09-21-2017 (8 Weeks),Yes,Yes,$1350 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,09-17-2017 (8 Weeks),No,No,$950 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Female,11-05-2017 (11 Days),Yes,No,$1400 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Female,03-03-2016 (20 Months),Yes,Yes,$0 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Golden Retriever,Female,09-03-2017 (10 Weeks),No,No,$1500 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,10-09-2017 (5 Weeks),Yes,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Female,10-12-2017 (5 Weeks),Yes,No,$1500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Golden Retriever,Female,10-17-2017 (4 Weeks),Yes,No,$2200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Male,08-20-2017 (12 Weeks),No,No,$650 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,10-24-2017 (3 Weeks),Yes,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,02-24-2018 (Unborn),Yes,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,10-28-2017 (19 Days),Yes,Yes,$1800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,10-27-2017 (20 Days),Yes,Yes,$1250 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,10-24-2017 (3 Weeks),No,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,11-07-2017 (9 Days),No,No,$1100 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Female,10-16-2017 (4 Weeks),No,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,09-15-2017 (8 Weeks),No,No,$1400 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Male,08-07-2017 (14 Weeks),Yes,No,$1250 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,08-28-2017 (11 Weeks),Yes,Yes,$2500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,07-26-2017 (16 Weeks),No,No,$750 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Female,04-10-2015 (2 Years),No,No,$175 USD Buyer tips,Not available,Current vaccinations
Golden Retriever,Male,09-25-2017 (7 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Golden Retriever,Male,09-07-2017 (10 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,06-12-2017 (5 Months),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,09-18-2017 (8 Weeks),No,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Golden Retriever,Male,10-23-2017 (3 Weeks),Yes,Yes,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,09-13-2017 (9 Weeks),No,No,$850 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Male,12-18-2017 (Unborn),No,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Golden Retriever,Female,09-03-2017 (10 Weeks),Yes,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,08-25-2016 (14 Months),No,No,$900 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,N/A,03-19-2018 (Unborn),Yes,No,$1500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,07-31-2017 (15 Weeks),Yes,No,$2100 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,10-25-2017 (3 Weeks),Yes,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health certificate, Health guarantee"
Golden Retriever,Female,08-20-2017 (12 Weeks),Yes,No,$2000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Golden Retriever,Female,12-11-2017 (Unborn),Yes,No,$1250 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Golden Retriever,Female,10-12-2017 (5 Weeks),Yes,No,$1500 USD Buyer tips,Not available,"Registered/registerable, Veterinarian examination, Health guarantee, Pedigree"
Golden Retriever,Male,09-29-2017 (6 Weeks),No,No,$750 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,09-04-2017 (10 Weeks),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,08-22-2017 (12 Weeks),No,No,$750 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Golden Retriever,Female,08-19-2017 (12 Weeks),No,No,$700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,10-16-2017 (4 Weeks),Yes,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,10-04-2017 (6 Weeks),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,10-06-2017 (5 Weeks),No,No,$995 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Golden Retriever,Female,06-16-2017 (5 Months),Yes,No,$750 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Golden Retriever,Female,08-20-2017 (12 Weeks),No,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,11-05-2017 (11 Days),No,No,$1800 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Female,08-06-2017 (14 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Travel crate"
Golden Retriever,Male,10-10-2017 (5 Weeks),No,No,$950 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health certificate, Health guarantee"
Golden Retriever,Female,08-15-2017 (13 Weeks),No,No,$525 USD Buyer tips,Worldwide,Current vaccinations
Golden Retriever,Female,10-25-2017 (3 Weeks),No,No,$650 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,08-19-2017 (12 Weeks),No,No,$850 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,10-10-2017 (5 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Golden Retriever,Male,09-19-2017 (8 Weeks),No,No,$895 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,11-03-2017 (13 Days),No,No,$750 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,08-23-2017 (12 Weeks),Yes,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Golden Retriever,Male,08-20-2017 (12 Weeks),No,No,$650 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,09-11-2017 (9 Weeks),Yes,Yes,$1600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Golden Retriever,Male,09-30-2017 (6 Weeks),No,No,$550 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Male,09-16-2017 (8 Weeks),No,No,$850 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,09-30-2017 (6 Weeks),Yes,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Golden Retriever,Male,09-04-2017 (10 Weeks),No,No,$900 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Golden Retriever,Female,09-25-2017 (7 Weeks),No,No,$750 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,10-08-2017 (5 Weeks),Yes,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Male,10-21-2017 (3 Weeks),No,No,$950 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,08-28-2017 (11 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,10-02-2017 (6 Weeks),Yes,No,$1800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Female,10-06-2017 (5 Weeks),No,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Female,10-18-2017 (4 Weeks),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,09-16-2017 (8 Weeks),No,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Golden Retriever,Male,11-07-2017 (9 Days),Yes,No,$2300 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,09-14-2017 (9 Weeks),No,No,$750 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,09-17-2017 (8 Weeks),No,No,$650 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health certificate"
Golden Retriever,Female,10-05-2017 (6 Weeks),Yes,No,$1000 USD Buyer tips,Not available,"Current vaccinations, Health guarantee, Pedigree"
Golden Retriever,Male,08-10-2017 (14 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,10-19-2017 (4 Weeks),Yes,Yes,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Golden Retriever,Male,10-17-2017 (4 Weeks),No,No,$0 USD Buyer tips,Not available,Current vaccinations
Golden Retriever,Female,10-10-2017 (5 Weeks),No,No,$1275 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,N/A,10-07-2017 (5 Weeks),Yes,No,$1850 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,10-09-2017 (5 Weeks),Yes,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Male,08-28-2017 (11 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,10-18-2017 (4 Weeks),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,09-11-2017 (9 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,08-23-2017 (12 Weeks),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Pedigree"
Golden Retriever,Female,09-15-2017 (8 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Golden Retriever,Female,10-24-2017 (3 Weeks),No,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,08-19-2017 (12 Weeks),No,No,$1200 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Golden Retriever,Female,09-14-2017 (9 Weeks),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,09-28-2017 (7 Weeks),No,No,$850 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,10-21-2017 (3 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,09-29-2017 (6 Weeks),Yes,Yes,$1500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Golden Retriever,Male,09-10-2017 (9 Weeks),Yes,No,$1200 USD (shipping included!) Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,09-20-2017 (8 Weeks),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations"
Golden Retriever,Male,10-04-2017 (6 Weeks),No,No,$750 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Golden Retriever,Male,09-01-2017 (10 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,08-23-2017 (12 Weeks),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Pedigree"
Golden Retriever,Male,09-30-2017 (6 Weeks),Yes,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Female,09-03-2017 (10 Weeks),Yes,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,07-07-2017 (4 Months),Yes,Yes,$1800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Male,08-14-2017 (13 Weeks),No,No,$550 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,09-18-2017 (8 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Golden Retriever,Female,08-20-2017 (12 Weeks),No,No,$650 USD Buyer tips,Worldwide,"Current vaccinations, Health guarantee"
Golden Retriever,Male,11-03-2017 (13 Days),No,No,$750 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,09-19-2017 (8 Weeks),No,No,$895 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,10-21-2017 (3 Weeks),No,No,$950 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,10-09-2017 (5 Weeks),Yes,Yes,$1200 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,10-24-2017 (3 Weeks),No,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,10-04-2017 (6 Weeks),No,No,$850 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Female,10-25-2017 (3 Weeks),No,No,$945 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,07-16-2017 (4 Months),No,No,$500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,10-20-2017 (3 Weeks),Yes,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,09-07-2017 (10 Weeks),Yes,No,$2200 USD (shipping included!) Buyer tips,Worldwide,"Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Golden Retriever,Female,08-06-2017 (14 Weeks),No,No,$1500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Pedigree"
Golden Retriever,Female,09-10-2017 (9 Weeks),No,No,$600 USD Buyer tips,United States,Current vaccinations
Golden Retriever,Female,10-30-2017 (17 Days),No,No,$2250 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,10-21-2017 (3 Weeks),No,No,$950 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,10-08-2017 (5 Weeks),No,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Pedigree"
Golden Retriever,Male,11-05-2017 (11 Days),No,No,$1400 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Male,10-25-2017 (3 Weeks),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,07-14-2017 (4 Months),No,No,$500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Male,10-20-2017 (3 Weeks),Yes,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,10-07-2017 (5 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,10-09-2017 (5 Weeks),No,No,$900 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Female,09-14-2016 (14 Months),Yes,No,$2500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Golden Retriever,Female,09-25-2017 (7 Weeks),No,No,$600 USD Buyer tips,Select Areas,"Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Golden Retriever,Female,10-06-2017 (5 Weeks),No,No,$1300 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,09-27-2017 (7 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Female,10-06-2017 (5 Weeks),No,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Golden Retriever,Male,08-18-2017 (12 Weeks),Yes,No,$1800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,08-31-2017 (11 Weeks),No,No,$1200 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Golden Retriever,Male,10-17-2017 (4 Weeks),Yes,No,$1800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,09-02-2017 (10 Weeks),No,No,$1700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,10-04-2017 (6 Weeks),No,No,$750 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Golden Retriever,Male,09-17-2017 (8 Weeks),Yes,No,$1500 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Golden Retriever,Female,09-19-2017 (8 Weeks),No,No,$895 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,09-13-2017 (9 Weeks),No,No,$850 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Health guarantee"
Golden Retriever,Female,10-27-2017 (20 Days),Yes,Yes,$1250 USD Buyer tips,United States,"Registered/registerable, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Male,08-31-2017 (11 Weeks),Yes,No,$975 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Golden Retriever,Male,08-29-2017 (11 Weeks),No,No,$600 USD Buyer tips,United States,Registered/registerable
Golden Retriever,Male,10-09-2017 (5 Weeks),No,No,$695 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Golden Retriever,Male,10-01-2017 (6 Weeks),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,08-19-2017 (12 Weeks),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,12-22-2016 (10 Months),No,No,$500 USD Buyer tips,Select Areas,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,N/A,11-09-2017 (7 Days),Yes,Yes,$3000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,02-06-2013 (4 Years),No,No,$0 USD Buyer tips,Not available,
Golden Retriever,Male,09-17-2017 (8 Weeks),No,No,$550 USD Buyer tips,United States,"Registered/registerable, Current vaccinations"
Golden Retriever,Male,09-25-2017 (7 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Golden Retriever,Male,08-04-2017 (14 Weeks),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,09-18-2017 (8 Weeks),No,No,$795 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination"
Golden Retriever,Male,10-12-2017 (5 Weeks),Yes,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Golden Retriever,Male,09-27-2017 (7 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Golden Retriever,Male,12-09-2012 (4 Years),Yes,No,$1600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Golden Retriever,Female,09-30-2017 (6 Weeks),No,No,$1600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Golden Retriever,Male,08-30-2017 (11 Weeks),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Female,08-21-2017 (12 Weeks),Yes,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Golden Retriever,Male,08-28-2017 (11 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Golden Retriever,Male,10-24-2017 (3 Weeks),No,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
