page_selection13,page_selection2,page_selection5,page_selection6,page_selection7,page_selection9,page_selection10,page_selection11
Chihuahua,Male,10-16-2017 (4 Weeks),Yes,No,$450 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Male,09-02-2017 (10 Weeks),Yes,No,$750 USD Buyer tips,Worldwide,"Registered/registerable, Health guarantee"
Chihuahua,Female,05-11-2011 (6 Years),Yes,No,$800 USD (shipping included!) Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Pedigree"
Chihuahua,Female,05-30-2017 (5 Months),Yes,No,$750 USD Buyer tips,Not available,Registered/registerable
Chihuahua,Female,10-10-2017 (5 Weeks),Yes,No,$2000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,09-16-2017 (8 Weeks),No,No,$450 USD Buyer tips,Not available,"Current vaccinations, Health guarantee"
Chihuahua,Male,09-08-2017 (9 Weeks),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Female,10-05-2017 (6 Weeks),No,No,$500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Chihuahua,Female,06-15-2017 (5 Months),No,No,$100 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health certificate"
Chihuahua,Male,10-06-2017 (5 Weeks),No,No,$625 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health certificate"
Chihuahua,Male,10-17-2017 (4 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Female,09-19-2017 (8 Weeks),No,No,$700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Chihuahua,Male,07-25-2017 (16 Weeks),Yes,No,$1650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Male,03-30-2016 (19 Months),Yes,Yes,$1500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Chihuahua,Male,09-01-2017 (10 Weeks),No,No,$250 USD Buyer tips,United States,
Chihuahua,Female,08-17-2017 (13 Weeks),No,No,$1900 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination"
Chihuahua,Female,08-18-2017 (12 Weeks),No,No,$950 USD Buyer tips,United States,
Chihuahua,Male,10-15-2017 (4 Weeks),Yes,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Female,10-15-2017 (4 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Male,06-03-2017 (5 Months),No,No,$250 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Travel crate"
Chihuahua,Female,10-24-2017 (3 Weeks),Yes,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Chihuahua,Male,08-18-2017 (12 Weeks),No,No,$425 USD Buyer tips,Select Areas,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Chihuahua,Female,09-24-2017 (7 Weeks),No,No,$300 USD Buyer tips,Not available,
Chihuahua,Male,08-05-2017 (14 Weeks),No,No,$400 USD Buyer tips,Not available,
Chihuahua,Male,08-30-2017 (11 Weeks),No,No,$400 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination"
Chihuahua,Female,02-17-2015 (2 Years),No,No,$0 USD Buyer tips,Worldwide,
Chihuahua,Male,08-12-2017 (13 Weeks),Yes,Yes,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Female,10-03-2015 (2 Years),Yes,Yes,$7500 USD (shipping included!) Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Male,08-29-2017 (11 Weeks),No,No,$300 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination"
Chihuahua,Male,10-15-2017 (4 Weeks),Yes,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Female,08-23-2017 (12 Weeks),No,No,$1495 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Female,08-20-2017 (12 Weeks),No,No,$300 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Chihuahua,Male,10-07-2017 (5 Weeks),Yes,No,$500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Chihuahua,Female,09-26-2017 (7 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Travel crate"
Chihuahua,Female,10-11-2017 (5 Weeks),Yes,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,08-24-2017 (12 Weeks),Yes,No,$0 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Chihuahua,Male,09-29-2017 (6 Weeks),No,No,$300 USD Buyer tips,Worldwide,
Chihuahua,Male,10-05-2017 (6 Weeks),Yes,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Male,10-11-2017 (5 Weeks),Yes,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Female,10-21-2017 (3 Weeks),Yes,Yes,$800 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination"
Chihuahua,Male,10-12-2017 (5 Weeks),No,No,$400 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Chihuahua,Male,07-26-2017 (16 Weeks),No,No,$300 USD Buyer tips,Not available,
Chihuahua,Male,04-13-2017 (7 Months),No,No,$150 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Female,02-21-2016 (20 Months),Yes,Yes,$7500 USD (shipping included!) Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Male,09-25-2017 (7 Weeks),Yes,No,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Male,08-11-2017 (13 Weeks),No,No,$150 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination"
Chihuahua,Male,11-12-2017 (4 Days),No,No,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Chihuahua,Male,07-11-2017 (4 Months),Yes,No,$1400 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Female,10-02-2017 (6 Weeks),No,No,$1200 USD Buyer tips,Not available,"Registered/registerable, Veterinarian examination, Health guarantee, Pedigree"
Chihuahua,Male,09-11-2017 (9 Weeks),No,No,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Chihuahua,Male,10-04-2017 (6 Weeks),No,No,$895 USD (shipping included!) Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Chihuahua,Male,10-04-2017 (6 Weeks),Yes,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Male,06-17-2017 (4 Months),No,No,$375 USD Buyer tips,Not available,Current vaccinations
Chihuahua,Female,06-11-2015 (2 Years),Yes,Yes,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Male,09-08-2017 (9 Weeks),No,No,$400 USD Buyer tips,Worldwide,"Current vaccinations, Health guarantee"
Chihuahua,Male,10-05-2017 (6 Weeks),No,No,$400 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,08-20-2017 (12 Weeks),No,No,$50 USD Buyer tips,Not available,Current vaccinations
Chihuahua,Female,10-15-2017 (4 Weeks),No,No,$500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Female,07-10-2017 (4 Months),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Female,07-10-2017 (4 Months),No,No,$500 USD Buyer tips,Worldwide,Health guarantee
Chihuahua,Female,10-06-2017 (5 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Chihuahua,Female,10-12-2017 (5 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Chihuahua,Male,10-04-2017 (6 Weeks),No,No,$600 USD Buyer tips,Worldwide,"Current vaccinations, Health certificate"
Chihuahua,Male,09-27-2017 (7 Weeks),No,No,$4800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Chihuahua,Female,08-20-2017 (12 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Male,08-26-2017 (11 Weeks),No,No,$795 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,07-29-2017 (15 Weeks),Yes,Yes,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Chihuahua,Female,10-07-2017 (5 Weeks),Yes,No,$2000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Female,06-15-2017 (5 Months),Yes,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,09-17-2017 (8 Weeks),No,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Female,09-11-2017 (9 Weeks),No,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Travel crate"
Chihuahua,Female,08-31-2017 (11 Weeks),No,No,$1800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Chihuahua,Female,09-18-2017 (8 Weeks),No,No,$300 USD Buyer tips,Worldwide,
Chihuahua,Male,09-08-2017 (9 Weeks),No,No,$300 USD Buyer tips,Not available,Current vaccinations
Chihuahua,Female,09-21-2017 (8 Weeks),No,Yes,$0 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Female,06-04-2016 (17 Months),Yes,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Chihuahua,Female,09-19-2017 (8 Weeks),No,No,$300 USD Buyer tips,Worldwide,
Chihuahua,Female,10-21-2017 (3 Weeks),Yes,Yes,$800 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination"
Chihuahua,Male,11-01-2017 (15 Days),No,No,$625 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Female,08-26-2017 (11 Weeks),No,No,$450 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Male,07-23-2017 (16 Weeks),No,No,$1280 USD Buyer tips,United States,Registered/registerable
Chihuahua,Male,10-27-2017 (20 Days),No,No,$550 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Chihuahua,Male,08-21-2017 (12 Weeks),No,No,$450 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Chihuahua,Male,09-27-2017 (7 Weeks),Yes,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Chihuahua,Female,10-26-2017 (3 Weeks),No,No,$1300 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Female,07-23-2017 (16 Weeks),No,No,$3500 USD Buyer tips,United States,Registered/registerable
Chihuahua,Male,09-22-2017 (7 Weeks),Yes,No,$2000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Female,08-01-2017 (15 Weeks),No,No,$3600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Female,09-15-2017 (8 Weeks),Yes,No,$350 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Chihuahua,Female,10-28-2017 (19 Days),Yes,Yes,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Male,10-10-2017 (5 Weeks),No,No,$950 USD Buyer tips,Not available,"Registered/registerable, Veterinarian examination, Health guarantee, Pedigree"
Chihuahua,Male,12-22-2016 (10 Months),Yes,Yes,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Pedigree"
Chihuahua,Female,07-31-2017 (15 Weeks),No,No,$450 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Male,08-11-2017 (13 Weeks),Yes,No,$650 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Female,10-06-2017 (5 Weeks),Yes,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Male,09-16-2017 (8 Weeks),No,No,$200 USD Buyer tips,Worldwide,"Current vaccinations, Health certificate, Travel crate"
Chihuahua,Male,05-13-2017 (6 Months),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Female,10-31-2017 (16 Days),No,No,$775 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Chihuahua,Male,10-08-2017 (5 Weeks),No,No,$400 USD Buyer tips,Not available,Current vaccinations
Chihuahua,Female,10-12-2017 (5 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Chihuahua,Female,06-01-2017 (5 Months),Yes,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Chihuahua,Female,10-11-2017 (5 Weeks),Yes,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Male,10-06-2017 (5 Weeks),Yes,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Chihuahua,Female,07-17-2017 (4 Months),No,No,$1800 USD Buyer tips,Worldwide,Current vaccinations
Chihuahua,Female,11-04-2017 (12 Days),Yes,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Female,10-11-2017 (5 Weeks),Yes,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,09-16-2017 (8 Weeks),No,No,$350 USD Buyer tips,Not available,
Chihuahua,Male,10-12-2017 (5 Weeks),No,No,$400 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Chihuahua,Male,10-14-2017 (4 Weeks),Yes,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Male,10-04-2017 (6 Weeks),No,No,$600 USD Buyer tips,Worldwide,"Current vaccinations, Health certificate"
Chihuahua,Male,05-29-2017 (5 Months),No,No,$800 USD Buyer tips,Worldwide,Current vaccinations
Chihuahua,Female,08-20-2017 (12 Weeks),No,No,$400 USD Buyer tips,Not available,Veterinarian examination
Chihuahua,Male,10-04-2017 (6 Weeks),Yes,No,$1350 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Chihuahua,Male,05-20-2017 (5 Months),Yes,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Male,08-28-2017 (11 Weeks),Yes,Yes,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Chihuahua,Male,08-14-2016 (15 Months),Yes,Yes,$1800 USD (shipping included!) Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Male,09-29-2017 (6 Weeks),No,No,$300 USD Buyer tips,Worldwide,
Chihuahua,Male,05-05-2017 (6 Months),Yes,No,$400 USD (shipping included!) Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Male,04-25-2017 (6 Months),No,No,$200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Chihuahua,Female,08-04-2017 (14 Weeks),No,No,$500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,10-14-2017 (4 Weeks),No,No,$475 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Male,09-11-2017 (9 Weeks),Yes,No,$500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Chihuahua,Female,08-05-2017 (14 Weeks),No,No,$300 USD Buyer tips,United States,Current vaccinations
Chihuahua,Male,09-03-2017 (10 Weeks),No,No,$2500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health certificate"
Chihuahua,Female,10-10-2017 (5 Weeks),Yes,No,$2000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Female,09-01-2017 (10 Weeks),No,No,$100 USD Buyer tips,Not available,Registered/registerable
Chihuahua,Male,09-12-2017 (9 Weeks),No,No,$550 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Pedigree"
Chihuahua,Male,05-04-2017 (6 Months),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate"
Chihuahua,Female,08-30-2017 (11 Weeks),No,No,$895 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Chihuahua,Male,02-16-2016 (21 Months),Yes,No,$1500 USD Buyer tips,Worldwide,
Chihuahua,Male,09-29-2017 (6 Weeks),No,No,$300 USD Buyer tips,Worldwide,
Chihuahua,Male,10-15-2017 (4 Weeks),Yes,Yes,$1800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Male,04-13-2017 (7 Months),No,No,$150 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,07-19-2017 (17 Weeks),No,No,$250 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Female,09-18-2017 (8 Weeks),No,No,$300 USD Buyer tips,Worldwide,
Chihuahua,Male,05-05-2017 (6 Months),Yes,No,$400 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Chihuahua,Female,11-06-2017 (10 Days),Yes,No,$550 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Male,09-13-2017 (9 Weeks),Yes,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Female,06-29-2017 (4 Months),Yes,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Female,08-23-2017 (12 Weeks),No,No,$1495 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Female,09-23-2017 (7 Weeks),No,No,$600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Male,10-10-2017 (5 Weeks),Yes,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations"
Chihuahua,Male,08-10-2017 (14 Weeks),No,No,$350 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,08-24-2017 (12 Weeks),No,No,$400 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination"
Chihuahua,Male,08-26-2017 (11 Weeks),No,No,$795 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,10-05-2017 (6 Weeks),Yes,Yes,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Chihuahua,Male,07-26-2017 (16 Weeks),No,No,$300 USD Buyer tips,Not available,
Chihuahua,Female,10-14-2017 (4 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health certificate, Health guarantee"
Chihuahua,Male,05-22-2017 (5 Months),Yes,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Female,09-30-2017 (6 Weeks),No,No,$800 USD Buyer tips,United States,
Chihuahua,Female,05-05-2015 (2 Years),Yes,Yes,$2000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Female,10-05-2017 (6 Weeks),No,No,$950 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Male,09-08-2017 (9 Weeks),No,No,$350 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Chihuahua,Male,10-30-2017 (17 Days),No,No,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health certificate, Pedigree, Travel crate"
Chihuahua,Male,08-23-2017 (12 Weeks),Yes,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Chihuahua,Male,03-18-2017 (7 Months),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Male,05-16-2017 (6 Months),Yes,Yes,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Chihuahua,Male,10-05-2017 (6 Weeks),Yes,Yes,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Chihuahua,Male,05-13-2017 (6 Months),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Chihuahua,Male,10-23-2017 (3 Weeks),Yes,No,$1000 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Chihuahua,Male,07-29-2017 (15 Weeks),Yes,No,$450 USD Buyer tips,Worldwide,
Chihuahua,Male,08-18-2017 (12 Weeks),No,No,$450 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Chihuahua,Male,11-06-2017 (10 Days),Yes,No,$450 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
