page_selection13,page_selection2,page_selection5,page_selection6,page_selection7,page_selection9,page_selection10,page_selection11
Dachshund,Male,10-05-2017 (6 Weeks),No,No,$600 USD Buyer tips,Not available,Registered/registerable
Dachshund,Female,08-14-2017 (13 Weeks),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,04-05-2017 (7 Months),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,09-16-2017 (8 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Dachshund,Male,09-21-2017 (8 Weeks),Yes,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Male,10-09-2017 (5 Weeks),No,No,$400 USD Buyer tips,Not available,Current vaccinations
Dachshund,Male,06-07-2017 (5 Months),No,No,$900 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,11-20-2016 (11 Months),No,No,$900 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Female,06-10-2014 (3 Years),No,No,$150 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Dachshund,Male,10-14-2017 (4 Weeks),No,No,$400 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Male,08-24-2017 (12 Weeks),No,No,$800 USD Buyer tips,United States,"Current vaccinations, Health guarantee"
Dachshund,Male,10-13-2017 (4 Weeks),No,No,$700 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Female,09-10-2017 (9 Weeks),No,No,$600 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Dachshund,Male,10-05-2017 (6 Weeks),No,No,$600 USD Buyer tips,Worldwide,Registered/registerable
Dachshund,Male,11-08-2017 (8 Days),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,09-22-2017 (7 Weeks),No,No,$450 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Female,09-16-2017 (8 Weeks),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,10-22-2017 (3 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,10-03-2017 (6 Weeks),No,No,$800 USD Buyer tips,Worldwide,
Dachshund,Female,09-13-2017 (9 Weeks),No,No,$950 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,08-09-2017 (14 Weeks),No,No,$500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Dachshund,Male,05-17-2017 (6 Months),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,09-16-2017 (8 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Dachshund,Male,09-16-2017 (8 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Dachshund,Male,10-22-2017 (3 Weeks),No,No,$750 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Female,09-13-2017 (9 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations"
Dachshund,Male,07-20-2017 (17 Weeks),No,No,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Dachshund,Female,07-31-2017 (15 Weeks),Yes,No,$1300 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Male,07-11-2017 (4 Months),No,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,10-09-2017 (5 Weeks),No,No,$400 USD Buyer tips,Not available,Current vaccinations
Dachshund,Male,09-23-2017 (7 Weeks),No,No,$700 USD Buyer tips,Worldwide,
Dachshund,Female,09-04-2014 (3 Years),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,10-26-2017 (3 Weeks),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Dachshund,Male,09-16-2017 (8 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Dachshund,Male,09-02-2017 (10 Weeks),No,No,$450 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Female,09-24-2005 (12 Years),No,No,$300 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Dachshund,Female,05-21-2016 (17 Months),Yes,Yes,$1500 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Female,02-28-2008 (9 Years),No,No,$200 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Dachshund,Female,08-14-2017 (13 Weeks),No,No,$0 USD Buyer tips,Worldwide,
Dachshund,Female,08-31-2017 (11 Weeks),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Pedigree"
Dachshund,Female,04-13-2008 (9 Years),No,No,$200 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Dachshund,Male,09-22-2017 (7 Weeks),No,No,$700 USD Buyer tips,Worldwide,"Current vaccinations, Health guarantee"
Dachshund,Female,10-18-2017 (4 Weeks),No,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations"
Dachshund,Male,03-31-2017 (7 Months),Yes,No,$4500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,10-17-2017 (4 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination"
Dachshund,Female,09-24-2005 (12 Years),No,No,$300 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Pedigree"
Dachshund,Female,10-14-2017 (4 Weeks),No,No,$775 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Dachshund,Male,09-25-2017 (7 Weeks),No,No,$500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,08-17-2017 (13 Weeks),No,No,$600 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,09-09-2017 (9 Weeks),Yes,Yes,$1100 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,03-19-2017 (7 Months),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,10-05-2017 (6 Weeks),Yes,No,$800 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Dachshund,Male,10-23-2017 (3 Weeks),No,No,$400 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Dachshund,Male,03-31-2017 (7 Months),Yes,No,$4500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Female,09-13-2017 (9 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations"
Dachshund,Female,08-22-2017 (12 Weeks),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Dachshund,Female,04-22-2017 (6 Months),Yes,No,$550 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,11-20-2016 (11 Months),No,No,$900 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Female,06-19-2017 (4 Months),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,N/A,07-28-2017 (15 Weeks),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Dachshund,Male,05-07-2017 (6 Months),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,08-24-2017 (12 Weeks),No,No,$900 USD Buyer tips,United States,"Current vaccinations, Health guarantee"
Dachshund,Male,05-17-2017 (6 Months),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,07-09-2017 (4 Months),Yes,No,$954 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,09-23-2017 (7 Weeks),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Dachshund,Male,09-13-2017 (9 Weeks),No,No,$750 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Female,09-20-2017 (8 Weeks),No,No,$1000 USD Buyer tips,Not available,Current vaccinations
Dachshund,Female,10-24-2017 (3 Weeks),No,No,$600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Female,07-10-2017 (4 Months),Yes,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations"
Dachshund,Male,08-15-2016 (15 Months),Yes,No,$1250 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Dachshund,Male,09-17-2017 (8 Weeks),No,No,$800 USD Buyer tips,Not available,
Dachshund,Female,10-19-2017 (4 Weeks),No,No,$600 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination"
Dachshund,Female,10-27-2017 (20 Days),No,No,$450 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Male,09-01-2017 (10 Weeks),Yes,Yes,$900 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Dachshund,Female,08-18-2017 (12 Weeks),No,Yes,$900 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Travel crate"
Dachshund,Female,08-02-2017 (15 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,10-10-2017 (5 Weeks),Yes,Yes,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Male,10-22-2017 (3 Weeks),No,No,$750 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,10-03-2017 (6 Weeks),No,No,$800 USD Buyer tips,Worldwide,
Dachshund,Male,09-19-2017 (8 Weeks),No,No,$500 USD Buyer tips,Select Areas,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Male,05-17-2017 (6 Months),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Female,10-21-2017 (3 Weeks),No,No,$600 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,09-14-2017 (9 Weeks),No,No,$1000 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Travel crate"
Dachshund,Male,09-16-2017 (8 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Dachshund,Male,06-26-2017 (4 Months),No,No,$650 USD Buyer tips,United States,"Current vaccinations, Health guarantee"
Dachshund,Male,10-17-2017 (4 Weeks),No,No,$500 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,09-11-2017 (9 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,09-17-2017 (8 Weeks),No,No,$800 USD Buyer tips,Not available,
Dachshund,Male,06-07-2017 (5 Months),No,No,$900 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,10-03-2017 (6 Weeks),No,No,$800 USD Buyer tips,Worldwide,
Dachshund,Male,10-04-2017 (6 Weeks),No,No,$600 USD Buyer tips,Worldwide,Registered/registerable
Dachshund,Female,10-03-2017 (6 Weeks),No,No,$500 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,08-31-2017 (11 Weeks),No,No,$1250 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,09-21-2017 (8 Weeks),No,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,10-23-2017 (3 Weeks),No,No,$875 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Female,08-18-2017 (12 Weeks),No,No,$100 USD Buyer tips,Select Areas,"Current vaccinations, Veterinarian examination"
Dachshund,Male,09-15-2017 (8 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Dachshund,Male,11-06-2017 (10 Days),No,No,$1000 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,09-19-2017 (8 Weeks),No,No,$500 USD Buyer tips,Select Areas,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Female,09-04-2014 (3 Years),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Female,09-18-2017 (8 Weeks),No,No,$950 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,08-03-2017 (15 Weeks),No,No,$800 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,N/A,07-18-2017 (17 Weeks),No,No,$750 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,08-14-2017 (13 Weeks),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Female,08-18-2017 (12 Weeks),No,No,$100 USD Buyer tips,Select Areas,"Current vaccinations, Veterinarian examination"
Dachshund,Male,08-10-2017 (14 Weeks),No,No,$750 USD Buyer tips,Worldwide,"Current vaccinations, Health certificate, Health guarantee"
Dachshund,Male,10-15-2017 (4 Weeks),No,No,$550 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,09-17-2017 (8 Weeks),Yes,Yes,$700 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Dachshund,Female,09-11-2017 (9 Weeks),No,No,$1200 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,07-04-2017 (4 Months),No,No,$800 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Veterinarian examination"
Dachshund,Female,09-01-2017 (10 Weeks),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Dachshund,Male,12-02-2016 (11 Months),Yes,No,$1500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Dachshund,Male,10-18-2017 (4 Weeks),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Dachshund,Male,09-09-2017 (9 Weeks),Yes,No,$950 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,10-06-2017 (5 Weeks),No,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Female,11-26-2017 (Unborn),No,No,$700 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Dachshund,Male,09-21-2017 (8 Weeks),No,No,$0 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination"
Dachshund,Male,08-23-2017 (12 Weeks),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Dachshund,Male,09-19-2017 (8 Weeks),No,No,$500 USD Buyer tips,Select Areas,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Male,10-14-2017 (4 Weeks),No,No,$400 USD Buyer tips,Worldwide,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Female,06-19-2017 (4 Months),No,No,$600 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,09-16-2017 (8 Weeks),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,10-02-2017 (6 Weeks),Yes,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Female,08-01-2017 (15 Weeks),No,No,$650 USD Buyer tips,United States,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,07-09-2017 (4 Months),Yes,No,$954 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,10-23-2017 (3 Weeks),No,No,$400 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Dachshund,Male,10-04-2017 (6 Weeks),No,No,$650 USD Buyer tips,Not available,"Registered/registerable, Health guarantee"
Dachshund,Female,08-14-2017 (13 Weeks),No,No,$0 USD Buyer tips,Worldwide,
Dachshund,Male,10-08-2017 (5 Weeks),No,No,$1500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,10-15-2017 (4 Weeks),No,No,$500 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Female,10-03-2017 (6 Weeks),No,No,$500 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,10-06-2017 (5 Weeks),No,No,$800 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Female,09-14-2017 (9 Weeks),No,No,$500 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Female,08-16-2017 (13 Weeks),No,No,$900 USD Buyer tips,United States,"Registered/registerable, Health guarantee"
Dachshund,Female,09-03-2017 (10 Weeks),No,No,$1475 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Female,08-03-2017 (15 Weeks),No,No,$700 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Male,07-20-2017 (17 Weeks),No,No,$650 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee, Pedigree"
Dachshund,Male,09-09-2017 (9 Weeks),No,No,$150 USD Buyer tips,Not available,"Current vaccinations, Health guarantee"
Dachshund,Male,10-09-2017 (5 Weeks),No,No,$400 USD Buyer tips,Not available,Current vaccinations
Dachshund,Male,08-17-2017 (13 Weeks),No,No,$600 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,09-16-2017 (8 Weeks),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination"
Dachshund,Male,09-23-2017 (7 Weeks),No,No,$300 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Dachshund,Male,06-11-2017 (5 Months),Yes,Yes,$900 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Female,10-01-2017 (6 Weeks),No,No,$800 USD Buyer tips,Not available,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
Dachshund,Male,08-10-2017 (14 Weeks),No,No,$750 USD Buyer tips,Worldwide,"Current vaccinations, Health certificate, Health guarantee"
Dachshund,Female,10-05-2017 (6 Weeks),No,No,$600 USD Buyer tips,Worldwide,Registered/registerable
Dachshund,Male,09-25-2017 (7 Weeks),No,No,$1250 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Dachshund,Female,09-22-2017 (7 Weeks),No,No,$1250 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Female,07-25-2017 (16 Weeks),Yes,Yes,$954 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,09-25-2017 (7 Weeks),No,No,$500 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree"
Dachshund,Male,10-20-2017 (3 Weeks),No,No,$800 USD Buyer tips,Select Areas,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,09-16-2017 (8 Weeks),No,No,$1200 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,10-23-2017 (3 Weeks),No,No,$400 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations, Veterinarian examination"
Dachshund,Male,09-07-2017 (10 Weeks),No,No,$750 USD Buyer tips,Not available,"Registered/registerable, Current vaccinations"
Dachshund,Male,06-15-2017 (5 Months),No,No,$150 USD Buyer tips,United States,Current vaccinations
Dachshund,Male,08-22-2017 (12 Weeks),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee, Pedigree"
Dachshund,Male,11-08-2017 (8 Days),No,No,$900 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Female,09-18-2017 (8 Weeks),No,No,$90 USD Buyer tips,Worldwide,
Dachshund,Male,08-24-2017 (12 Weeks),No,No,$900 USD Buyer tips,United States,"Current vaccinations, Health guarantee"
Dachshund,Male,09-02-2017 (10 Weeks),No,No,$450 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Veterinarian examination, Health guarantee"
Dachshund,Male,10-21-2017 (3 Weeks),No,No,$1300 USD Buyer tips,Worldwide,"Registered/registerable, Current vaccinations, Veterinarian examination, Health certificate, Health guarantee, Pedigree, Travel crate"
Dachshund,Female,09-21-2017 (8 Weeks),No,No,$450 USD Buyer tips,Not available,Current vaccinations
Dachshund,Male,04-05-2017 (7 Months),No,No,$600 USD Buyer tips,United States,"Registered/registerable, Current vaccinations, Health guarantee"
Dachshund,Male,09-19-2017 (8 Weeks),No,No,$500 USD Buyer tips,Select Areas,"Current vaccinations, Veterinarian examination, Health certificate, Health guarantee"
